6.400000000000000000e+01
6.320000000000001705e+01
6.280000000000001847e+01
5.359999999999999432e+01
6.279999999999996163e+01
6.379999999999996874e+01
6.280000000000002558e+01
6.219999999999999574e+01
6.260000000000002274e+01
6.260000000000000853e+01
6.180000000000003979e+01
6.399999999999999289e+01
6.160000000000002984e+01
6.119999999999998863e+01
6.339999999999999147e+01
6.320000000000001705e+01
5.620000000000002416e+01
6.279999999999998295e+01
6.180000000000005400e+01
7.260000000000002274e+01
6.380000000000003979e+01
6.279999999999998295e+01
6.239999999999999858e+01
6.360000000000000853e+01
6.279999999999999716e+01
6.360000000000005116e+01
6.399999999999998579e+01
6.340000000000001990e+01
6.280000000000001137e+01
6.300000000000000000e+01
6.120000000000001705e+01
6.340000000000001279e+01
6.280000000000001137e+01
6.219999999999998863e+01
5.459999999999998721e+01
6.219999999999997442e+01
6.319999999999996021e+01
6.259999999999999432e+01
6.300000000000000000e+01
5.380000000000001137e+01
6.320000000000002416e+01
6.240000000000001279e+01
6.180000000000001847e+01
6.299999999999997158e+01
6.240000000000001990e+01
6.300000000000000000e+01
6.239999999999999858e+01
6.280000000000003979e+01
6.159999999999997300e+01
6.240000000000001990e+01
6.320000000000000284e+01
5.260000000000003695e+01
5.280000000000001137e+01
5.320000000000003126e+01
5.239999999999999147e+01
5.260000000000000853e+01
5.260000000000005116e+01
5.300000000000004263e+01
5.299999999999997158e+01
5.320000000000004547e+01
5.320000000000004547e+01
5.399999999999997158e+01
5.280000000000001847e+01
5.239999999999998437e+01
5.260000000000001563e+01
5.299999999999998579e+01
6.000000000000000000e+02
5.280000000000001137e+01
5.259999999999998010e+01
5.280000000000001847e+01
5.320000000000000995e+01
5.359999999999994458e+01
5.280000000000001847e+01
6.000000000000002274e+02
5.320000000000000284e+01
5.340000000000001279e+01
5.360000000000002984e+01
5.319999999999997442e+01
5.359999999999997300e+01
5.360000000000005116e+01
5.379999999999998295e+01
5.359999999999998721e+01
5.340000000000003411e+01
5.320000000000005969e+01
5.299999999999995737e+01
5.300000000000004263e+01
5.279999999999995453e+01
5.260000000000003695e+01
5.279999999999999005e+01
5.239999999999997726e+01
