0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.024423194513630508e-01,-9.154453449084806183e-01,0.000000000000000000e+00
-3.131097222750888198e-01,9.497169587918374845e-01,0.000000000000000000e+00
-3.227101395899893421e-01,9.464978424728762718e-01,0.000000000000000000e+00
-2.838131937074340194e-01,9.588795915429562111e-01,0.000000000000000000e+00
-1.749635404050888243e-01,9.845749131117026431e-01,0.000000000000000000e+00
-7.815998709169954747e-03,9.999694546155788455e-01,0.000000000000000000e+00
3.117742316455148766e-01,9.501562126733945624e-01,0.000000000000000000e+00
6.058722267429660358e-01,7.955619679581974468e-01,0.000000000000000000e+00
9.733500694812686760e-01,2.293243167237380697e-01,0.000000000000000000e+00
8.032784903090793849e-01,-5.956036156763709899e-01,0.000000000000000000e+00
7.452173928767166222e-01,-6.668215933471481893e-01,0.000000000000000000e+00
9.664354485747679302e-01,-2.569095633449381411e-01,0.000000000000000000e+00
1.494173954625316603e-01,9.887742118063119756e-01,0.000000000000000000e+00
-4.271849438890667483e-01,9.041642681031444306e-01,0.000000000000000000e+00
-6.889714493339856860e-01,-7.247884808705414850e-01,0.000000000000000000e+00
-1.931493839048259442e-01,-9.811693612711244183e-01,0.000000000000000000e+00
4.184197888941532800e-02,-9.991242409243297207e-01,0.000000000000000000e+00
3.617797614479574819e-01,-9.322635915912725890e-01,0.000000000000000000e+00
9.854823068992620838e-01,-1.697781575718997626e-01,0.000000000000000000e+00
8.584720227616039478e-01,5.128603963415386824e-01,0.000000000000000000e+00
6.613865560285235867e-01,7.500452143069300526e-01,0.000000000000000000e+00
5.151502809862845700e-01,8.570998704933702195e-01,0.000000000000000000e+00
3.299277117858065989e-01,9.440061996596111893e-01,0.000000000000000000e+00
1.876464694155444701e-01,9.822366326481013488e-01,0.000000000000000000e+00
1.493919015836451258e-01,9.887780639462135923e-01,0.000000000000000000e+00
1.364243943993630470e-01,9.906504855965938550e-01,0.000000000000000000e+00
1.254413866244683817e-01,9.921010324164221128e-01,0.000000000000000000e+00
1.168219518798627177e-01,9.931528742137230026e-01,0.000000000000000000e+00
1.109237908898953046e-01,9.938289151632764273e-01,0.000000000000000000e+00
8.338746544311864684e-01,-5.519538573986682017e-01,0.000000000000000000e+00
7.550931794906814432e-01,-6.556174877828179204e-01,0.000000000000000000e+00
8.068265513611890816e-01,-5.907883851419308829e-01,0.000000000000000000e+00
8.879019958311709093e-01,-4.600326573179599476e-01,0.000000000000000000e+00
9.658966226738509020e-01,-2.589280098931910912e-01,0.000000000000000000e+00
9.257881439406627777e-01,3.780427390374037633e-01,0.000000000000000000e+00
2.579544422957705252e-02,9.996672421646108919e-01,0.000000000000000000e+00
8.061469178403576560e-03,9.999675058294071883e-01,0.000000000000000000e+00
-7.838635737416154228e-03,9.999692774229497205e-01,0.000000000000000000e+00
