0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.057983021710105831e+00,3.429971702850176385e+00,0.000000000000000000e+00
2.009872387637534175e+00,3.458383001550319413e+00,0.000000000000000000e+00
1.957004016397124735e+00,3.488572097550159512e+00,0.000000000000000000e+00
1.900590070789723640e+00,3.519624608223938633e+00,0.000000000000000000e+00
1.841889048686499830e+00,3.550696372872332418e+00,0.000000000000000000e+00
1.782205950774414127e+00,3.581025265063661589e+00,0.000000000000000000e+00
1.722891655611959338e+00,3.609936889063668719e+00,0.000000000000000000e+00
1.665340215888411857e+00,3.636845056548978050e+00,0.000000000000000000e+00
1.610982737599843340e+00,3.661247686124952327e+00,0.000000000000000000e+00
1.561276283271169962e+00,3.682718610930648229e+00,0.000000000000000000e+00
1.517685891444305657e+00,3.700895774661980830e+00,0.000000000000000000e+00
1.477847444211563221e+00,3.716983579683578398e+00,0.000000000000000000e+00
1.446420317407393741e+00,3.729325443748654045e+00,0.000000000000000000e+00
1.424748450213674689e+00,3.737658605813769963e+00,0.000000000000000000e+00
1.391207950529478321e+00,3.750272048583085382e+00,0.000000000000000000e+00
1.367676228402701089e+00,3.758917628023013879e+00,0.000000000000000000e+00
1.355429667136514693e+00,3.763350955922951879e+00,0.000000000000000000e+00
1.355521702245839011e+00,3.763317806768455842e+00,0.000000000000000000e+00
1.368681695915734409e+00,3.758551637967107339e+00,0.000000000000000000e+00
1.395200239849708979e+00,3.748788643111707231e+00,0.000000000000000000e+00
1.434812717561339879e+00,3.733806699003610952e+00,0.000000000000000000e+00
1.486601010913858989e+00,3.713491272959974054e+00,0.000000000000000000e+00
1.548939960559400530e+00,3.687924212695028459e+00,0.000000000000000000e+00
1.619516385053832330e+00,3.657480919778279382e+00,0.000000000000000000e+00
1.683973227185239452e+00,3.628254975897274193e+00,0.000000000000000000e+00
1.740795888496429411e+00,3.601337206454559237e+00,0.000000000000000000e+00
1.788488686318063570e+00,3.577891588479490181e+00,0.000000000000000000e+00
1.825577175994314905e+00,3.559110559464067070e+00,0.000000000000000000e+00
1.850621749506688785e+00,3.546152723763149162e+00,0.000000000000000000e+00
1.862249439205504231e+00,3.540060313918222512e+00,0.000000000000000000e+00
1.859212747343109706e+00,3.541656104157613338e+00,0.000000000000000000e+00
1.840485006295693449e+00,3.551424353917838950e+00,0.000000000000000000e+00
1.805399332916918897e+00,3.569388357786686949e+00,0.000000000000000000e+00
1.753830114439953070e+00,3.595007639725337434e+00,0.000000000000000000e+00
1.686400127489472434e+00,3.627127597700898320e+00,0.000000000000000000e+00
1.604673939088091306e+00,3.664017132767190876e+00,0.000000000000000000e+00
1.511276544504980057e+00,3.703517679994127842e+00,0.000000000000000000e+00
1.409869452317532135e+00,3.743296425267689020e+00,0.000000000000000000e+00
1.310915944052263526e+00,3.779087110352123080e+00,0.000000000000000000e+00
1.204979334005979119e+00,3.814187305917016158e+00,0.000000000000000000e+00
1.096886969329842865e+00,3.846665955930459013e+00,0.000000000000000000e+00
9.917607177445236788e-01,3.875101376575697643e+00,0.000000000000000000e+00
8.944925872919843313e-01,3.898702734407907045e+00,0.000000000000000000e+00
8.092727332812621466e-01,3.917279367516117272e+00,0.000000000000000000e+00
7.392709065741697172e-01,3.931091264101229665e+00,0.000000000000000000e+00
6.865117965683033008e-01,3.940647352044148732e+00,0.000000000000000000e+00
6.519224106156151777e-01,3.946517093658296726e+00,0.000000000000000000e+00
6.032447548939195991e-01,3.954250341808542846e+00,0.000000000000000000e+00
5.424468799987673950e-01,3.963048243761309486e+00,0.000000000000000000e+00
4.714973664530802688e-01,3.972114076084397372e+00,0.000000000000000000e+00
3.923420621682270903e-01,3.980711959719464232e+00,0.000000000000000000e+00
3.068966108066536469e-01,3.988209431596513532e+00,0.000000000000000000e+00
2.170484016940480987e-01,3.994106907848367971e+00,0.000000000000000000e+00
1.246637958236260224e-01,3.998056895294368474e+00,0.000000000000000000e+00
3.159807250596931294e-02,3.999875193279648578e+00,0.000000000000000000e+00
-6.029344640033926922e-02,3.999545561725877718e+00,0.000000000000000000e+00
-1.491441081524103318e-01,3.997218537308590225e+00,0.000000000000000000e+00
-2.330653744917050296e-01,3.993204293698613849e+00,0.000000000000000000e+00
-3.101381780801761301e-01,3.987958664592338387e+00,0.000000000000000000e+00
-3.784080776622624209e-01,3.982060688482779831e+00,0.000000000000000000e+00
-4.358873190529287678e-01,3.976179352731570305e+00,0.000000000000000000e+00
